"orig.ident","nCount_RNA","nFeature_RNA","main_cell_type.pred","main_cell_type.pred_prob","UMAP1","UMAP2","celltype.pred.combined","Monocyte.pred","Monocyte.pred_prob","Monocyte.UMAP1","Monocyte.UMAP2","T cell.pred","T cell.pred_prob","T cell.UMAP1","T cell.UMAP2"
"Pan",4398,1730,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",2190,1184,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7692,2132,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.4,NA,NA
"Pan",8220,2188,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10848,2700,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5986,1754,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6330,1994,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",10302,2789,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6642,1917,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4864,1556,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",9605,2752,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2379,1275,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",14505,2933,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9012,2881,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8996,2402,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",4975,1373,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1552,946,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",9783,2675,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6542,1934,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10159,2347,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5698,1449,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3277,1688,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7329,2274,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7571,2076,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9400,2020,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4727,1513,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.6,NA,NA
"Pan",10837,2567,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1121,678,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8799,2626,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2808,1374,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3558,1289,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6778,1856,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",10145,2609,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10460,2626,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9909,2724,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",1286,796,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7472,1990,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7297,2215,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7066,2096,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7588,2055,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",12179,2579,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2231,1220,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8321,2424,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7855,1919,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7206,2140,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5149,1628,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6189,1922,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",10819,2531,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7252,2025,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7719,2117,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1900,1131,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",1646,912,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7487,2043,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8039,2284,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",10107,2670,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7059,1991,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6745,2150,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7678,2547,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",9035,2316,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7894,2249,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6071,1810,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8354,2013,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",2610,1425,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",11653,2556,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7591,1785,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5860,1872,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9828,2482,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7384,2085,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8224,2055,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6496,2020,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1990,1085,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",1782,949,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7891,2239,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5903,1777,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",6081,1791,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2898,1544,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6564,2068,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6361,1953,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8358,2686,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7957,2228,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2409,1307,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8992,1900,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5556,1707,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8296,2360,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5146,1638,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9816,2291,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",18573,3738,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7464,2141,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1995,1168,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5323,1661,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8009,2210,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3544,1797,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6820,1921,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6101,2051,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7288,1876,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10300,2307,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",12070,3007,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6291,2084,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1473,897,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6261,1933,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",4272,1446,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1639,897,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.6,NA,NA
"Pan",2409,1279,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2203,1235,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7127,2044,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6944,2074,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9062,2512,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4973,1649,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7085,1891,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8912,2342,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9397,2537,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8745,2516,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5006,1636,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6117,1810,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6859,2108,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8216,2279,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5388,1851,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2085,1170,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5865,1669,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4306,1616,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2477,1356,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9668,2403,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1145,693,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",13525,3292,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8223,2303,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6774,2094,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5917,1887,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",15867,3356,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3385,1359,"T cell",0.8,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5904,1853,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10470,2503,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8111,2214,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7823,1922,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3003,1608,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",4953,1611,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",11153,3064,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",3332,1121,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",8354,2380,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4808,1736,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2536,1336,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6028,1767,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3581,1750,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5532,1682,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1219,631,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8302,2401,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1737,979,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8466,2164,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7488,2102,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1372,630,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",6250,1668,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2044,1295,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5564,1827,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1683,965,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",4432,1451,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",8382,2220,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8789,2330,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6970,1944,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9220,2327,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6957,2016,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6153,1913,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7073,1936,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6334,1851,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5795,1558,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7904,2151,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8930,2222,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8414,2271,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5684,1518,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5414,1723,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6427,2081,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6627,1852,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8745,2392,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6715,1966,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",1867,1035,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",10362,2513,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5766,1871,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7750,2037,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10883,2676,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5391,1562,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4799,1638,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6241,1829,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7470,2235,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5983,1817,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5563,1674,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3679,1200,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6559,2083,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8379,2189,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",7150,2379,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10862,2638,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9930,2557,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8761,2561,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8714,2329,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6642,1786,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5227,1449,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.6,NA,NA
"Pan",8023,2168,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.6,NA,NA
"Pan",8254,2324,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8095,2340,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10539,2748,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5969,1992,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.4,NA,NA
"Pan",7377,1694,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",4764,1525,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1715,831,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
